text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
RT @luq_a_boss: Racism has no place in society and yet it exists. I have been the victim of a vicious racially motivated assualt. @wwbowen…,1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for Android,12-09-2013 17:33,691,369044,FALSE
"Let’s be honest, #BLM is a Geroge Soros-backed movement that is built atop a Marxist platform which is a haven for… https://t.co/ts5YEubYtF",1,,Twitter for iPhone,26-09-2016 15:17,650,43876,FALSE
"RT @Elham4Rafa: #Group4Palestine
#BlackLivesMatter
#PalestiniansLivesMatter
#HumanRightsWatch
Israel must Release all Palestinian children.…",1,['BLM'],Twitter for iPad,02-10-2018 03:13,4163,67105,FALSE
"Racism attacks in Italy on the rise in ""climate of hate and Discrimination""
Say NO to Racism
#SayNoToRacism #Italia… https://t.co/x78zpNOiuB",1,"['chinese', 'CCPChina', 'ccp', 'democrats']",Twitter for iPhone,16-08-2014 16:08,949,7027,FALSE
.@chrislhayes @maddow @msnbc @abc @cnn  @nbcnews @cbs @jonathanvswan @mmflint @sensanders @repjoekennedy @joebiden… https://t.co/cVPPY93vNs,1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter Web App,13-01-2019 03:36,179,25963,FALSE
"There is a lot more work to do six more years into the #BlackLivesMatter  movement.
https://t.co/1pNYJDCcqr",1,,Twitter for Android,15-03-2009 18:02,877,73339,FALSE
I thought @TheDailyBeast was all about #BlackLivesMatter. Not this black life. #StellaEmmanuel #COVIDCure https://t.co/bdKabm50Rz,1,['PortlandPolice'],Twitter Web App,11-01-2018 21:12,540,9840,FALSE
"RT @greg_thornbury: For all of the evangelical leaders, radio hosts, &amp; pastors who who pretend 😱 on critical race theory &amp; cry 🐺 on cultura…",1,,Twitter for Android,14-12-2011 20:21,252,21946,FALSE
"#antifa-#blm
Marxist organization that advocates the overthrow of the US  government and Democracy via violence
The… https://t.co/oDv6eq4fJ7",1,['BlackLivesMatter'],Twitter for Android,17-07-2013 05:51,938,49442,FALSE
"@KLoeffler wants politics out of sports. Agreed, don't re-elect her! Loeffler is against #BlackLivesMatter yet very… https://t.co/RDQhNwx2Wi",1,['Solidarity'],Twitter Web App,09-08-2011 03:44,20963,122722,FALSE
@Wendys did you know that your ads are playing on this Youtuber channel? Her name is MS WONDERFUL she atracks… https://t.co/BjnbYtY5ZA,1,['BlackLivesMatter'],Twitter for iPhone,22-06-2020 12:25,67,233,FALSE
RT @afbranco: Branco Cartoon: The Anti-Deplorables https://t.co/9p7T2uTZyY #AntifaTerrorists #BlackLivesMatter #BLMmarxists #Anarchists #Po…,1,['BlackLivesMatter'],Twitter Web App,01-04-2009 15:33,2426,5498,FALSE
"RT @Sadenochill: We need to ask: why it's even acceptable tht we need to ban: kinetic impact projectiles, chem irritants, acoustic weapons,…",1,"['BLM', 'MagMile']",Twitter Web App,02-04-2014 14:32,1197,6,FALSE
"Running a promotion August 11th through the15th Dragons Aren't So Bad is free on Amazon!
Let's stop racism, intoler… https://t.co/1Pdna7Ex38",1,,Twitter for iPhone,13-08-2015 05:48,606,620,FALSE
"@WaqarVick It is nuts! 
It is typical operating procedure for prosecutors. Anti war protests, #BlackLivesMatter pro… https://t.co/eryA2ZdjSU",1,['BlackLivesMatter'],Twitter for iPhone,05-05-2011 17:05,521,5298,FALSE
"After Trump tweeted ""Liberate Michigan"" Right Wing racist groups,carrying swastikas &amp; FULLY ARMED stormed the feder… https://t.co/aEnPtqW8F0",1,,Twitter for iPhone,06-07-2014 19:09,433,135056,FALSE
"PLEASE SHARE, YOU DON’T EVEN HAVE TO BE A US CITIZEN TO SIGN #JusticeForBreonnaTaylor #BlackLivesMatter https://t.co/UGjmCYn3UP",1,,Twitter Web App,05-03-2015 08:45,160,2913,FALSE
@Anzac61 @SkyNewsAust @ScottMorrisonMP Endangering life? You mean like a #BLM protests?,1,"['BlackLivesMatter', 'portlandprotest', 'pdxprotest']",Twitter for iPhone,23-03-2009 05:37,3269,96955,FALSE
@Footaction Ayyye get it now #BlackLivesMatter 🖤🙏🏾🙌🏾✊🏾💃🏾🔥,1,['PortlandPolice'],Twitter for iPhone,30-08-2011 03:59,447,19364,FALSE
Stop and search aggressively targeted black people.... If they saw a black man in a suit it was 'game on'..… https://t.co/Tv0ys8lvsc,1,,Twitter for Android,18-07-2009 16:00,4857,284082,FALSE
RT @Pablo_Chihuahua: Looks like @chicagosmayor 's peaceful protesters are due to her incompetence. Not only the Chicago Killing Fields prod…,1,"['ADOS', 'FBA', 'JudasAndTheBlackMessiah', 'BlackLivesMatter', 'blackpantherparty', 'FredHampton']",Twitter for Android,07-02-2009 02:42,626,14093,FALSE
"RT @atouchofsnark: @KLoeffler wants politics out of sports. Agreed, don't re-elect her! Loeffler is against #BlackLivesMatter yet very happ…",1,,Twitter Web App,22-10-2019 21:14,44,4628,FALSE
"#BlackLivesMatter : #UmbrellaMan identified, is a white supremacist trying to incite Floyd rioting... https://t.co/KqyMMxhTmm",1,['BLM'],Twitter for Android,21-04-2010 23:21,10696,357285,FALSE
@CaraPac46808618 @LabourList Most of us knew within hours what the reality was about #BLM. It's a grotesque anarchi… https://t.co/B6tNKws9h9,1,"['MeToo', 'BLM']",Twitter for Android,04-04-2018 00:41,3824,31895,FALSE
"U know if this guy was white they'd be calling it ""after BOY shot by police..."" 15=minor=a kid/boy/child 
#blm  https://t.co/mk4o1daOCE",1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for iPhone,12-04-2011 22:28,1175,3211,FALSE
#BLM has been hijacked by domestic terrorists.  Pass it on!,1,"['BLACKLIVESMATTER', 'BLACKHISTORY', 'BLACKEXCELLENT', 'SOCIALSTUDIES', 'EBONICSCREATOR', 'SLANGWORDS']",Twitter for Android,10-08-2020 07:23,1,0,FALSE
"RT @chelzzzp: They’re protesting in historically black neighborhoods in Portland; with zero irony, (presumably) white people who live in th…",1,,Twitter Web App,28-05-2011 00:51,4996,171521,FALSE
"PSA: 

I just seen a lady with a walker going to work at taco bell...... with that being said .... GET OFF YOUR ASS… https://t.co/dbAh38zNpv",1,['BLM'],Twitter for Android,17-08-2019 19:53,5405,20749,FALSE
Brilliant work here by Mr Doyle🤔😅 #racism #IdentityPolitics #BLM #Antifa #LiberalismIsAMentalDisorder https://t.co/hWDnITdjEw,1,['TogetherWeAreBasketball'],Twitter for Android,08-07-2020 10:34,305,725,FALSE
"https://t.co/Cs5THgAi1E
#wtf ""I have a domestic dispute going on... It could be physical, does that make anyone com… https://t.co/h6nSZRgeSr",1,['BlackLivesMatter'],Twitter for Android,17-07-2013 05:51,938,49442,FALSE
@speakerpelosi @joebiden @tedwheeler when you empower hate this is what happens. #antifa #blm is a deadly virus.… https://t.co/LJpEpdUJRb,1,,Twitter Web App,07-06-2014 00:08,70,4105,FALSE
"#BlackLivesMatter = #BLM = #BurnLootMurder 
#Chicago #ChicagoScanner #ChicagoRiots 

Every single looter tonight in… https://t.co/hH7088IXOB",1,['BLM'],Twitter Web App,28-01-2010 10:54,73,58215,FALSE
@tiktodtrash she said #BlackLivesMatter,1,,Twitter for iPhone,10-06-2009 06:19,841,1220,FALSE
"@steakeater7 @mitsyarty Said the racist

 oh and ""All Lives Matter""? 

shouldn't you be telling everyone to save th… https://t.co/exMTuyw2Vg",1,"['EbunJoseph', 'BlackLivesMatter']",Twitter Web App,20-02-2010 23:07,18,269,FALSE
Taking a knee for #BLM. Nobody has ever kneeled before me or ever will. #VoetsekANC https://t.co/SKy8qphnET,1,,Twitter for iPhone,06-02-2014 16:16,1011,2226,FALSE
You mean US criminality. These nations have nothing to offer except organised violence. #secondwave… https://t.co/8R5vhEduQa,1,['BlackLivesMatter'],Twitter for iPad,20-02-2019 17:12,188,4858,FALSE
"@realDonaldTrump Don't you mean racist, fascist dictatorship.
#BlackLivesMatter #JoeBiden2020 #TrumpleThinSkin
#TrumpIsACrybaby",1,,Twitter for iPhone,11-05-2010 19:30,8205,82113,FALSE
RT @MissFameNYC: The facts #BlackLivesMatter #BlackTransLivesMatter https://t.co/GgAOYdpVSN,1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
The ostensible reason the police stopped @DawnButlerBrent and her friend was the possibility of the car being stole… https://t.co/BPS5lF5T5E,1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
@MichelleLhooq @LatestAnonNews Just wait people will get fed up and remember that we shouldn't fear the government… https://t.co/1f5n4ccPoF,1,,Twitter for iPhone,19-07-2020 20:47,88,1798,FALSE
Reason why White children should learn Black History to understand their privileges are rooted in White Supremacy p… https://t.co/bhLnhrDUop,1,,Twitter for Android,11-06-2020 22:03,367,2003,FALSE
RT @GerogeIt: We should kill more black people thats why we need KKK Back #minecraft #roblox #BLM #BlackLivesDontMatter #georgefloyd,1,,Twitter for Android,02-09-2019 21:42,465,40348,FALSE
Hey @realDonaldTrump @TheJusticeDept @FBI @DHS_Wolf  are you investigating this white supremacist posing as BLM &amp; i… https://t.co/qbcw2JMM9r,1,"['BlackLivesMatter', 'DefundThePolice', 'ServeAndProtect']",Twitter for Android,27-04-2020 03:48,21,1932,FALSE
"RT @brotherjones_: Interfaith prayer gathering and fast today as we prepare for tomorrow’s special session targeting protestors in TN.

It’…",1,,Twitter for Android,07-09-2011 12:59,344,1270,FALSE
RT @gregwatanabe: This kind of f*cked me up. Because this the reality: a black man can't expect justice. He can't even expect that anyone w…,1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
"#PortlandRiots are not supporting #BlackLivesMatter 

#Antifa is terrorizing the law-abiding citizens of #Portland… https://t.co/7y5ps6qJFm",1,['BLM'],Twitter for Android,13-11-2016 14:12,4409,25968,FALSE
So cops shoot someone and then come out in a show of force. To protect (themselves) and serve (capitalism).… https://t.co/0mjPe6w0Hc,1,['BLM'],Twitter for iPhone,17-07-2020 21:54,179,81,FALSE
"if BLM dudes talk shit and ask stupid questions about ALM, how about we to start an ""All Races Matter"" so it's goin… https://t.co/BfEEbOkF3B",1,"['MeToo', 'BLM']",Twitter Web App,15-10-2011 01:26,14057,75584,FALSE
"RT @MrAndyNgo: Toddlers and very young children are marched outside the Portland federal courthouse. They carry signs and say, “F— the poli…",1,,Twitter Web App,09-01-2009 12:54,32221,8478,FALSE
A Nevada library wanted to back Black Lives Matter. The sheriff said he wouldn’t respond to 911 calls there. -… https://t.co/SOHmOq47oD,1,"['Education', 'TeachersUnions', 'Unions', 'BLM', 'educationpolicy2020', 'CivilRights']",Twitter for iPhone,25-10-2012 13:58,21154,87917,FALSE
"#MeToo  #NeverBidenNeverTrump #BLM  NO electing: “Creepy”Sexual Predators, Plagiarists, Liars, Racist, with Mental… https://t.co/RTzxEihR6T",1,,Twitter for iPhone,18-12-2013 14:53,44,5642,FALSE
Isn't interesting how the UK government hasn't condemned the US government's abuse of power in Portland? They've sa… https://t.co/aL13JzvWT4,1,,Twitter for iPhone,04-12-2016 03:08,675,64407,FALSE
"Racism UK has been normalised UK 
Johnson untouched by racist comments 
All press focus on Labour and Antisemitism… https://t.co/E5cB4QMQYs",1,,tmr - Alternative,28-05-2018 02:18,10,35,FALSE
"RT @RealSteveCox: Yesterday: “Charges won’t be filed.”
Today: “Charges will be filed.”

For all the “but what does rioting/looting solve?!”…",1,['BLM'],Twitter for Android,05-05-2016 22:49,4994,181343,FALSE
"Politics are a game for men like Barr. They play to accumulate and maintain power. Particularly, white power.… https://t.co/BfcAp4lP9H",1,['BLM'],Twitter for iPhone,18-10-2011 18:08,1639,10849,FALSE
St some point they sold us for profits #BlackLivesMatter #BlackIsKing #BlackTwitter #BLM,1,,tmr - Alternative,28-05-2018 02:18,10,35,FALSE
"@blazin_beauty7 I agree, but think that anyone who would open their legs like that in public is a pervert. Using th… https://t.co/a6Lcg201OZ",1,"['MikeBrown', 'BlackLivesMatter']",Twitter for Android,16-06-2009 06:12,3197,77622,FALSE
"@stillgray White people are doing all the looting. White people are barbarians.
#BlackLivesMatter",1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
"RT @HoneyBearTom: WIGHTE LIVES MATTER 
#BlackLivesMatter #BlackTwitter #dumbshit #WhiteLivesMatter #BlackIsKing #BLM #graffitiart #graffiti…",1,['BlackLivesMatter'],Twitter for Android,06-04-2020 16:24,2386,10989,FALSE
Why is everyone talking about the #COVID19 #Pandemic But not #Racism and #Transphobia all of which are killing peop… https://t.co/estF2HQ8A6,1,,Twitter for iPhone,17-01-2012 21:38,217,1324,FALSE
"As a final gesture of respect, love, reparation and responsibility, we shall cancel and reverse the atlantic slave… https://t.co/2EA2tpce91",1,['BlackLivesMatter'],Twitter for iPhone,01-06-2020 05:54,733,12301,FALSE
"Imagine if the media took all their #blm time and energy and instead focused on child sex trafficking. 
 #savethechildren",1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for iPhone,03-02-2012 22:08,364,56524,FALSE
"RT @civilrightsorg: Michael Brown should be 24 and alive today.

Six years after his tragic death in Ferguson, we fight on for justice, for…",1,['BlackLivesMatter'],Twitter for Android,30-10-2012 13:30,686,10104,FALSE
@billmaher has a point that @JoeBiden and the @DNC should adopt legalization of #Marijuana. In a panel discussion o… https://t.co/REnbnft02B,1,"['PortlandProtests', 'PortlandProtest']",TweetDeck,29-07-2019 07:35,14,8,FALSE
"@IwriteOK do literally none of you hear that all those epithets are what are directed at boogaloo, not antifa? exha… https://t.co/nm2JpYmBl2",1,"['CCP', 'BlackLivesMatter']",Twitter Web App,21-06-2009 19:15,130,9577,FALSE
"RT @andersleijersta: So can we start pulling down all statues of black people now?

#BLM #AllLivesMatter https://t.co/pPrTFyL2Lk",1,['BlackLivesMatter'],Twitter for Android,20-01-2018 11:13,619,15423,FALSE
@EricTrump Have you ever heard your dad trying to speak? You Trump’s love to say shit that can be directly applied… https://t.co/EbdvsfTGC3,1,['BlackLivesMatter'],Twitter for Android,14-01-2016 11:12,2844,53970,FALSE
Awesome song by @anti_flag #BlackLivesMatter #Refugees #RefugeesWelcome #Trump #WhiteSupremacy #Racist  https://t.co/7506Ht640t,1,['BlackLivesMatter'],Twitter for iPhone,30-06-2017 07:11,925,10529,FALSE
@SBSNews That's why we need #BLM Here,1,['DawnButler'],Twitter Web App,30-07-2020 05:42,102,1704,FALSE
#Unsilencingblackvoices is a project created to highlight different forms of racism through the lived experience of… https://t.co/GKSpRUk8ot,1,"['RSS', 'BlackLivesMatter']",Twitter Web App,05-01-2011 16:44,809,1230,FALSE
"RT @wallofvetsnh: These are monsters.

Traitors.

Terrorists.

#BlackLivesMatter
#WallOfVets",1,"['blm', 'tupac']",Twitter for iPhone,08-02-2011 06:11,19064,116,FALSE
"Some black lives don't matter to the Black Lives Marxists scum...

#BLM

https://t.co/w2g9YLabpH",1,['DawnButler'],Twitter Web App,09-02-2019 10:14,1821,50322,FALSE
"Say their names, they were human with families/children. Where is the justice? #BLM #equality… https://t.co/BHN3FQMR5U",1,['BlackLivesMatter'],Twitter Web App,27-10-2008 05:34,4923,37051,FALSE
"""#AllLivesMatter"", this is simple 'COMMON SENSE'!

Lady exposes the hypocrisy of the #BlackLivesMatter movement.
[V… https://t.co/ZZk8ZwyROY",1,['BLM'],Twitter for iPhone,01-04-2018 17:00,2792,8419,FALSE
"It makes no sense that sam, a Black man, had to apologize for speaking out about antiBlack racism… https://t.co/KIwzNhsKzb",1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for Android,10-05-2018 08:12,71,7095,FALSE
Very impressed by Prince Harry re. #BLM https://t.co/mdC4vyX6IM,1,['BlackLivesMatter'],Twitter for iPad,28-09-2013 22:13,1761,41344,FALSE
"@JoshuaPotash Of course they would make their way to help in the fight. My ancestors, the Lakota Sioux, &amp; all tribe… https://t.co/DDj9GvVAPl",1,,Twitter Web App,04-05-2008 04:01,1840,9343,FALSE
"Healthcare is a human right. Period 

#MedicareForAll 

Pass it on. #BLM https://t.co/CHovNuKx2y",1,,Twitter for Android,25-09-2008 13:02,516,1970,FALSE
@amuse Soros funded #Blacklivesmatter serving #NWO agenda. Wokes are ruled sheeps,1,,Twitter Web App,21-01-2012 17:07,965,46946,FALSE
RT @writtenbyfw: #Decolonize #ancientEgypt — Ancient Egypt was a black African civilization and one of the biggest lies of white supremacy…,1,['LeadOnClimate'],Twitter for iPhone,09-08-2020 14:06,143,20,FALSE
"Wake up every morning and get inspired!
#covid #blm #bbnaija #right #love #natural #lifestyle #positivevibes… https://t.co/10IV7ZJ1hY",1,"['FreeBruceFranksJr', 'Missouri', 'saintlouis', 'StLouis', 'Phoenix', 'Arizona']",Twitter for Android,20-08-2018 00:03,225,2007,FALSE
@crosado1968 @tedcruz The same people who chanted #BlackLivesMatter are now questioning a black woman’s medical cre… https://t.co/26lT3Hd3tF,1,,Twitter Web App,27-05-2018 21:05,499,7419,FALSE
"@suzydymna @stella_immanuel Marxist? Referencing #BLM ? Oh Wise one, explain over 400 yrs Slavery over 6million sla… https://t.co/3Qz4a5UUD9",1,,Twitter Web App,11-02-2010 18:01,466,49437,FALSE
"Christophe Columbus: 
          
          DEAD WHITE MALE; 
  Myoptic 1619 Real #History 

#Political  #BLM… https://t.co/wmZuyinX6n",1,['BLM'],Twitter for Android,10-08-2020 07:39,0,0,FALSE
RT @flywithkamala: All signs indicate Kamala Harris is VP! I trust her to make #BlackLivesMatter a top priority for Biden’s Administration.…,1,['BLM'],Twitter for iPad,18-04-2013 05:05,44087,87067,FALSE
#RegisterToVote if you don’t vote you don’t matter. #BlackLivesMatter #JusticeForBreonnaTaylor #wednesdaymorning… https://t.co/3W0f0P7cLx,1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
@CBSNews Oh the worm is turning imagine that? tRump and his band of merry sycophantic fascists are coming down on t… https://t.co/Vpv4HzFBuO,1,['BLM'],Twitter for iPhone,15-02-2016 02:57,1703,142175,FALSE
@KatKietsie Thats exactly why i said that...when we cry #BlackLivesMatter most non blacks tell us ALL LIVES MATTER… https://t.co/SSymnMxV6E,1,,Twitter for Android,10-03-2012 18:51,540,112514,FALSE
"#BlackLivesMatter #1619Project Amid a global reckoning over the history of slavery, one institution has remained si… https://t.co/R1mm3H33Zb",1,"['PortlandProtests', 'BlackLivesMatter']",Twitter for Android,24-01-2018 18:46,350,201360,FALSE
That level of sisterhood that's been holding up our neighborhood if it wasn't for our mothers there would be no bro… https://t.co/3wJEmneYRp,1,"['sanlouisobispo', 'freetianna', 'tiannaarata', 'blm']",Twitter for Android,07-05-2020 09:37,291,285,FALSE
"Satanic dude him !
#BlackLivesMatter https://t.co/x13DV3ay9M https://t.co/7kcIALy2O1",1,,Twitter Web App,07-06-2014 00:08,70,4105,FALSE
@realDonaldTrump @Scaramucci @SteveHiltonx Donations to support the president’s re-election have flooded in from a… https://t.co/x2WxhviMsN,1,['DawnButler'],Twitter for iPhone,14-06-2019 09:20,2675,8840,FALSE
"So is he kneeling for social justice? Oh no, he’s kneeling because he got the hell beat out of him by the… https://t.co/EB2W3Mqnye",1,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for Android,09-07-2020 03:39,496,17337,FALSE
"RT @OWS_ellie: This is so powerful! #BlackLivesMatter

Black Female Federal Officer in uniform, racially profiled by white poli... https://…",1,,Twitter Web App,18-03-2008 02:04,297,19069,FALSE
RT @janellesarmy: Who are you voting for / cheering for in the 2020 election? #Biden2020 #Trump2020 #BigBrother #BlackLivesMatter,1,,Twitter for Android,04-09-2019 14:36,1258,26913,FALSE
"Kill them with kindness? #BLM 

Bristol man hit by car in 'racist attack lucky to be alive' https://t.co/yEopNLPrGB https://t.co/vqGAyrmkJs",1,"['IveHadEnoughOf', 'PeacefulProtest', 'lgbtq', 'BLM']",LGBTQ + BOT,23-01-2020 13:01,4,13,FALSE
"RT @ValorieHawk: @ideafoam @aliasororis @CharkeigsChar @reedgalen Notice the 'Radical' - they are not saying 'all', so there's no need to f…",1,,Twitter for Android,24-01-2018 18:46,350,201360,FALSE
"The right to protest is a constitutional right. It's the first amendment, which encompasses freedom of religion, sp… https://t.co/e9A6CU0zNw",1,"['PortlandProtests', 'PortlandProtest']",TweetDeck,05-03-2020 09:13,0,1,FALSE
#vigil for #mikebrown #nojusticenopeace #sixyears #sayhisname #handsupdontshoot #blacklivesmatter #peacefulprotest… https://t.co/poc2QO3ms8,1,['Covid_19'],Twitter for iPhone,12-07-2014 08:35,2027,53518,FALSE
I couldn’t sleep last night 🛌 thinking about all the atrocities in the World #BLM #TurkishWoman #ChineseMuslims… https://t.co/Vja53jz8ie,1,,Twitter Web App,07-06-2014 00:08,70,4105,FALSE
"RT @LVAces: SAY HER NAME!

#BreonnaTaylor // #BlackLivesMatter https://t.co/fMs33Ziu6C",1,['PortlandPolice'],Twitter Web App,25-02-2013 14:53,786,40427,FALSE
"Unbelievable, Dawn Butler claims @ShaunBaileyUK doesn’t understand racism when he has suffered himself. She denies… https://t.co/Rs7UYj2T1A",1,['BlackLivesMatter'],Twitter Web App,10-05-2015 20:07,100,2539,FALSE
"https://t.co/bFsNGcRQAW Charles is 17 living with his extremely homophobic family, please help support him find saf… https://t.co/vgdopwDEfW",1,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter Web App,25-02-2013 14:53,786,40427,FALSE
"They are fighting for the Constitution and, more, for the soul of America #BlackLivesMatter https://t.co/OuVTJ521nd",1,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for iPhone,10-02-2020 18:49,309,30740,FALSE
RT @gypsy18: Thank the Lord for this woman. #BlackLivesMatter #RESIST #REMOVE #LockThemAllUp https://t.co/A02Qgfxf5n,1,['AmericaOrTrump'],Classic Deep Cuts,04-06-2011 12:44,1748,7499,FALSE
#Violence As A Form Of #Protest https://t.co/uaI4qGwPuV via @hereandnow - #BlackLivesMatter,1,['PortlandPolice'],Twitter for Android,24-03-2013 12:16,222,8027,FALSE
@BorisJohnson was asked for inquiry into #Islamophobia in the Conservative party he deflects by announcing that the… https://t.co/URXugdp0qH,1,['BLM'],Twitter for iPhone,13-12-2010 00:20,169,5370,FALSE
"2:46AM Pigs have just walked up to fence to ""bravely"" pepper spray a protestor from behind the fence who was tellin… https://t.co/kLd8BoL3kG",1,,Twitter for iPhone,12-07-2014 08:35,2027,53518,FALSE
"this shit aint right, noone should be facing 15 years locked up for organizing a peaceful #BLM protest. #freetianna… https://t.co/NnJ0Nj0qHU",1,['blm'],Twitter for iPhone,09-02-2011 19:55,194,5590,FALSE
Hey #Antifa and #BlackLivesMatter check out what happens to all you pawns in the end. You won’t be given power they… https://t.co/soMSEwyP2J,1,['BlackLivesMatter'],Twitter for Android,22-08-2015 19:55,445,11303,FALSE
"Boogaloos are an ACTUAL named terror org in this Nation. 

They are not our friends, they are not our allies. #BLM… https://t.co/hS0l1BKd4z",1,['BlackLivesMatter'],BLMProtestBot,31-05-2020 18:39,0,0,FALSE
"Tue Jun 02 2020 Philadelphia, Pennsylvania - Police kneel on man who says ""I can't breathe"", officer yells profanit… https://t.co/fxxaJLZx65",1,['Israel'],Twitter for iPhone,23-05-2018 11:52,369,2630,FALSE
Martin Luther King's words resonate as powerfully today as when they were first spoken. #blacklivesmatter #blm https://t.co/W7D2EfMmGV,1,['BLM'],Twitter Web App,26-04-2016 07:36,803,3528,FALSE
being white and waking around without a mask in a city where mostly Black and Brown people have died and been effec… https://t.co/ENvdJfK2Vz,1,,Twitter Web App,04-02-2012 21:32,4339,149103,FALSE
RT @realOldProphet: @AmbaPikin @ChrisGuilhou @mznaab @CanadaCameroon @UEauCameroun @HRC @hrw @ACHPR @USEmbYaounde @SwissAmbYaounde @OchaCam…,1,['BLM'],Twitter for iPhone,09-11-2012 23:46,1672,5214,FALSE
RT @GerryHassan: Niall Ferguson is an international right-wing historian with clout.  But you cannot compare the Chinese cultural revolutio…,1,"['RHOP', 'RaceInAmerica', 'BlackLivesMatter']",Twitter Web App,31-12-2013 22:39,38,3536,FALSE
"RT @LTHlondon: Jayda Fransen, who was convicted of wearing a paramilitary political uniform, responds to #BlackLivesMatter being allowed by…",1,,Twitter for Android,21-09-2014 12:24,1382,9154,FALSE
@BelievelandA @Jocelynbeard @DonaldJTrumpJr @TuckerCarlson keep name calling you racist. the only name youll be cal… https://t.co/QvAPz3kF9w,1,['BLM'],Twitter Web App,10-08-2014 00:07,324,9080,FALSE
https://t.co/0wGfJwRxeC 🔊 Good Friday by The Black Crowes #AmericaOrTrump #WearADamnMask #BlackLivesMatter https://t.co/Ron4YEM76D,1,"['MeToo', 'BLM']",Twitter for iPhone,02-01-2020 00:35,422,3223,FALSE
@BlueTigerShark2 Everyone is going cold on #BLM in Britain. They have seen the mindless BLM destruction and anarchy… https://t.co/xgRx09xRlH,1,,Twitter for Android,20-11-2012 13:18,1951,136992,FALSE
"Like a buzz saw.  #ANTIFA and #BLM think because they are an international organization, they have the power.  What… https://t.co/Tnm2QW376F",1,"['bbnaija2020', 'BBNajia']",Twitter for Android,16-07-2020 14:40,46,4,FALSE
"@naomi_priest Oh Naomi, it was awful, that poor poor man, he was broken. The impact the unrelenting racism must hav… https://t.co/BA3qyeDuL0",1,"['BlackLivesMatter', 'GestapoTrump', 'Defund', 'UnConstitutional']",Twitter for iPad,27-06-2018 01:06,3974,120992,FALSE
A quick test to identify if a movement is deplorable: When it involves race/ethnicity based scapegoats and condones… https://t.co/bXD6pbG8Iv,1,['blacklivesmatter'],Twitter for Android,24-01-2018 18:46,350,201360,FALSE
@suzspencertv @fox6now @WauwatosaPD @CassidyWtv @WauwatosaWI I thought #BlackLivesMatter,1,"['IveHadEnoughOf', 'PeacefulProtest', 'lgbtq', 'BLM']",Twitter for iPhone,19-04-2019 02:26,17,24864,FALSE
"US 1st Amendment:  ""Congress shall make no law"" ... ""or prohibiting the free exercise thereof; or abridging the fre… https://t.co/77xCc3KYiA",1,,Twitter for Android,28-12-2008 06:40,1361,125580,FALSE
"RT @mctavish_stoner: No place for racism and bullying!

#Lucilove
#blm https://t.co/Nx15TZc4Oa",1,['BLM'],Twitter Web App,08-05-2019 08:33,233,781,FALSE
KASI Insight recently surveyed African consumers on their thoughs about the Black Lives Matter (BLM) movement. 79%… https://t.co/4rtbfq2lBW,1,,Twitter for iPhone,20-06-2009 08:27,4329,93209,FALSE
"“No. She’s never going to come back.”
#BreonnaTaylorsKillersAreFree 
#SayHerName
#BlackLivesMatter https://t.co/EfHLfLlolt",1,['BlackLivesMatter'],Twitter for iPhone,04-04-2013 04:51,756,3309,FALSE
#BLM AND #ANTIFA keep saying they are peaceful but they chant were going to burn your building down and we know whe… https://t.co/mi6U2kbhLY,1,['BLM'],Twitter Web App,22-04-2010 06:37,4989,87591,FALSE
"@JamesHGannon Hey yeah, big mad at the hypocrisy! The only benefit is that the #British government cannot continue… https://t.co/b2nIZ9xd13",1,"['MikeBrown', 'BlackLivesMatter']",Twitter for Android,10-08-2020 07:40,45,3,FALSE
"RT @MagentaRoseuk: Some need these more than others, but remember  #mymaskprotectsyouandyourmaskprotectsme #BlackLivesMatter #AllLivesMatte…",1,"['socialSECURITY', 'BlackLivesMatter', 'GestapoTrump']",Twitter for iPad,27-06-2018 01:06,3974,120992,FALSE
"RT @merrickdeville: #ACAB. They are trained it’s “Us vs Them” and this might burst some bubbles, but your whiteness will not protect you. W…",1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for Android,28-07-2013 05:46,864,22432,FALSE
